Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=Yes
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Male,Survived=No
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=Yes
Class=1st,Age=Adult,Sex=Female,Survived=No
Class=1st,Age=Adult,Sex=Female,Survived=No
Class=1st,Age=Adult,Sex=Female,Survived=No
Class=1st,Age=Adult,Sex=Female,Survived=No
Class=1st,Age=Child,Sex=Male,Survived=Yes
Class=1st,Age=Child,Sex=Male,Survived=Yes
Class=1st,Age=Child,Sex=Male,Survived=Yes
Class=1st,Age=Child,Sex=Male,Survived=Yes
Class=1st,Age=Child,Sex=Male,Survived=Yes
Class=1st,Age=Child,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=Yes
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Male,Survived=No
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
Class=2nd,Age=Adult,Sex=Female,Survived=Yes
